ID,Lien source,ImageURL,Prix,Features,Classe de performance énergétique,Classe d'émission à effet de serre,Description
61336352,https://immobilier.lefigaro.fr/annonces/annonce-61336352.html,"['https://lh3.googleusercontent.com/BUahKj0qlhLN7Ff_70sarStBrOmrWu42hFiPGFMqTJEN6nCGnH5u06UqJJKQCch7jWnqEqhxuxSw9NS7pdnZgI1EekNCCMN-gmH0KA=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/ZqOerD-kgj49ODzFYmLEY4ei9L2uum__g5CGu9NAuKgHyjCG9fmifkc-tM9hAY-Lf8XH5vPzI9SfdxPFaUh1O8WdwK9nO7u6qnT10vM=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/HAEx2MXODEpHDzYHFDh-ehQhlNEOUfkVicwf5WuwhRfir09bTAsqmo7_fJ6cf-gDhDaRZzBxpyCMXlVmpmzPRvrhzdAOvpfMt4dBPw=rj-w940-h605-l80']",1 290 000,"111m² de surface, 4 pièces, 3 chambres, 1 salle de bain, 1 salle d'eau, gaz, Ascenseur, Balcon, Cave, Parking",E,B,"Dans une résidence de standing, au pied du métro Exelmans, à deux pas des commerces. Nous vous proposons ce 4 pièces À RÉNOVER de 110,77 m2 carrez avec 20 M2 DE TERRASSE et 13,6 M2 DE BALCON (117 m2 pondéré), au 2ème étage par ascenseur.Il se compose d'une entrée avec rangement, d'un séjour sur "
62541580,https://immobilier.lefigaro.fr/annonces/annonce-62541580.html,"['https://lh3.googleusercontent.com/IV_oIioz3WSuO4JxnccCf5WyhpcqybHy4N9XA7oBSp-wQnVR-sZLTbCMpYuKRZ7rd9w7y6-u5ifO2oSvxTlXMoO1gwMR13Ul7L0t-aM=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/Eg13soDdaFIVJSS__s9DZ1j3wH9RmSh4wLSuqyeZeI7OWBUYKOVwEr3gPvHjDzd0M6vUxSoBFaOdFBUuewvVPO8WmryJ9YeR9SGF=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/MJ9_j72NtMjP41tLOPChZAGPr-AyACTiCnecYSy-QIDETzGIk1QQMCuE4BivD20bpw_PXmgKDKd15wJtKZ3uj4hmHmq_PgVI4uJu=rj-w940-h605-l80']",79 000,"7.36m² de surface, 1 pièce, 1 chambre, 1 salle d'eau, chauffage électrique, Exposition Ouest, Interphone",Non communiqué,Non communiqué,"EXCLUSIVITE / Gare de lyon / Michel Chasles - Dans un très bel immeuble en pierre de taille idéalement situé à deux pas de la Gare de Lyon et de la Coulée Verte,, située au dernier étage, superbe chambre de service de 7.34 m2 habitables  (6.34m2 loi carrez) comprenant une pièce avec kitchenette et u"
41310061,https://immobilier.lefigaro.fr/annonces/annonce-41310061.html,"['https://lh3.googleusercontent.com/hO1mVdFOzWb7u25wyy83d5ErzvVl0URAtqAx_iyCKcrqP0vtJFJYshAbDD851_5J3oxBV66SswcrT2lb3eJtDx9_s3IwsQ72nQ4O=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/K0HxKKQ5MLMDO_pzzJ4oFITk58VT2LiJS019tCyWlM32t9eYlDQTCVsYmJW5yz2oFY5E8Xx2qk_ELvMqLV1hoFjCH8QipgShmEqB6w=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/upFw7kEi8HiLQfdWiDUAOG5fDT3LFB0xPg9uJUQ0ifmSleCfCAJkp-ykiY3tPjQCQdjAoxUrn5k0djSYsThjzDNhsDWJ15_va6bRiQ=rj-w940-h605-l80']",1 290 000,"105.4m² de surface, 3 pièces, 2 chambres, 1 salle de bain, Exposition Est, Ascenseur, Cave",E,E,"Paris VIIe - Barbet de Jouy - Immeuble 1980 de standing, un appartement de 106m² Carrez au calme sur jardin. Il se compose d'une entrée, d'un séjour avec de grandes baies vitrées, d'une cuisine semi-ouverte, d'une chambre parentale avec salle de bains et dressing, d'une deuxième chambre et de toilet"
62006458,https://immobilier.lefigaro.fr/annonces/annonce-62006458.html,"['https://lh3.googleusercontent.com/6DooXAQ-6M_TUciCq35gupIxMOiT8PX9s456OmcegBpTUePEgC1Bz3D_6NOz1E1pkzmc7klb6wjVMVumPYN2L_jHfcODFYEqqQKT=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/TIsA8ZYU1VntDL3hIPGpKa8JPFPu9ckE8IgXdg1sWBiLoiRv3aLPVmpu40Km5eCAB88cBqxgggtTTOJKgCFoPbdVsw9TQtBiaU5c_WM=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/n6JL4DD7KFzDsSCiIkElH5JuLum16KKfIAMZ0TDdcAelmCIRvzgCkcv3bMDeOyzCUbcEOdK6FZf6VfRi8Df1F_xh9h3Ms352Z_VokQ=rj-w940-h605-l80']",1 290 000,"102m² de surface, 4 pièces, 3 chambres, 1 salle de bain, 1 salle d'eau, gaz, Exposition Sud, Ascenseur, Balcon, Cave, Climatisation, Parking",Non communiqué,Non communiqué,"Bd Flandrin.  Dans un très bel immeuble de standing avec des parties communes entièrement rénovées un appartement de 102m² environ situé au 5eme étage avec ascenseur qui se compose d'une entrée, un double séjour/salle à manger de 50m² donnant sur un balcon avec une orientation plein sud, une cuisine"
59594930,https://immobilier.lefigaro.fr/annonces/annonce-59594930.html,"['https://lh3.googleusercontent.com/wWMPFE_EZ2ugqMm6rI4pGlADdtNsjle-isDEtFCH1AJLpBWL_qjXUpDNNmu982iCyuCxvdfHJTU3vsBkJhVVuha0v7d33KuQParuN0I=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/QZqTomdwB9dgbdrlkfbeoSwqjSdBDrgImlhev087SQ7FEupzehJEd7FRbt4YYjtqglGjHTtsfrvP40FT5OAhJFs73JQUrM7Sj3nJ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/4mkFTCwsa9n-hEPWNZkA_xY3ZDdK7RtQP5qmrNELZzGvCVSwqxbnwWMUhCT1vEUrHB02iFYkE7hPBzBgNa63X9eJs2yvRRWvVzx6FA=rj-w940-h605-l80']",1 290 000,"121.6m² de surface, 4 pièces, 3 chambres, 1 salle d'eau, gaz, Exposition Ouest, Ascenseur, Balcon, Cave, Cheminée",E,E,"Boulevard Barbès. Au deuxième étage par ascenseur d'un bel immeuble en pierre de taille bien entretenu, superbe appartement de 121,60m² loi Carrez et 122,93m² au sol en parfait état. Il comprend une galerie d'entrée, un spacieux séjour exposé ouest agrémenté d'un balcon, une cuisine indépendante, tr"
59165022,https://immobilier.lefigaro.fr/annonces/annonce-59165022.html,"['https://lh3.googleusercontent.com/ggzH5zHTeI6h12KnKwzxolfQzfxluMic2tV9W5Ev8Fqew3jeHNaSh4pTBE79dT7FYqXTT00nEefQWpi6PuLlrkGSN64HmagYqlZkYQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/THjuEZ1uSuWMr9MQIDmoeRwVbFhqP8ExbfC5A-wT4ml7qXJQALCBG4icC5bOacNqqZ50wLl9U_OLtaCjJ7DIBX3TD9mnfOQ-t_vDAg=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/ybMEsRj3xeNKk8dNyzHjCJ9G5d4yKJUHEot8zeEsYFUMSBusuiyfyKiOCok3d1tkb8xsVg-GASukBHqQqbNUbSg9dwHUWYq8ODHpaQ=rj-w940-h605-l80']",1 290 000,"87m² de surface, 4 pièces, 3 chambres, 1 salle de bain, 1 salle d'eau, chauffage électrique, Digicode",E,B,"Proche de la Tour Saint Jacques, cet appartement sur plusieurs niveaux de 86,91 m2 Carrez se niche aux derniers étages d'un immeuble du XVIIIe et offre une exceptionnelle terrasse plein-ciel de 22 m2 sans vis-à-vis. Depuis le 5ème étage sans ascenseur, un escalier privatif mène à une pièce de vie c"
62871584,https://immobilier.lefigaro.fr/annonces/annonce-62871584.html,"['https://lh3.googleusercontent.com/oure1CUUoxjqAaEaTiExakN_QLJ78I5iRdzm2OmCaygxLBeSaTwjAazAjlcPdsd-F9B96GFjBQZ-kdaXKcumamKRlVuwp-Gs2DvIKg=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/LAYX2MD9_cq6-Wk-loSenLpP7_HWzvW1MW_LfvqNQAtKmkVjAWwB25xvbhAtLXZo3xay7M4_0s7fRDX6p0D57bmO18TGPTYoH73V3Q=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/ofk0IcB2vLgfuHkiTh-QM3L_SXRn8r2ADmqZiezxkj6xM3inng_-V0sYMWE8vdGeXPWXgURCZpaPswYBilqh5kXH_IJXLL13F1DStw=rj-w940-h605-l80']",1 290 000,"91m² de surface, 5 pièces, 3 chambres, 1 salle de bain, gaz, Ascenseur, Interphone, Cave, Gardien",F,F,"75007 APPARTEMENT 5 PIÈCES avec AscenseurQuartier VANEAU / SEVRES / MATIGNONDans cette copropriété de la rue Vaneau, appartement qui se situe au 3ème étage d'un immeuble ancien de bon standing.Les pièces se répartissent sur 90.53m² carrez : une entrée, un double séjour très agréable avec 3 grande"
61764446,https://immobilier.lefigaro.fr/annonces/annonce-61764446.html,"['https://lh3.googleusercontent.com/VvqxKKxRWSD9WpthCdV4_YhXgRa6iMoYjO3_A71b2Ia30xk-7EXrdDEAjn45tFxATDMS0B_nmcylpwsYJZ_m00544NY48VCLfO-RRA=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/guu-WeEZ1xiwVR4__tOpaPBddOuTztz30fFIhqECjPtnwLmBvAQzib5L-YZkf4glpuniD0SlJgAAcJmxkr5hHQlv_StRn-TRz8g3=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/JnlaOdn0_s-sS_Lfu-VyljBZQ-5WuQI5PK0APn6pSwaB4pShl4B-28uXKkW6eSOUZzBSqR-Y4Fesr4cQegL6iNSwR8xOZAgG4XGqFqE=rj-w940-h605-l80']",1 290 000,"105.4m² de surface, 4 pièces, 2 chambres, 1 salle de bain, Ascenseur",E,E,"Dans une résidence moderne de standing, Consultants Immobilier vous propose un appartement lumineux en rez-de-jardin de 105 m2. Son emplacement garantit calme et silence absolu. L'appartement se compose ainsi: un séjour avec de grandes baies vitrées qui donnent sur le jardin, une cuisine semi-"
62184270,https://immobilier.lefigaro.fr/annonces/annonce-62184270.html,"['https://lh3.googleusercontent.com/bgofkPS_a-V3hlO5mEa9y_hdmitGlbUqs8SW4yToCxwuVQ2vQWJIRnsmCl7vgc_UAZnShiAgbvkAGY956JTX5egsAUsnoZYJ7TDJGQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/z1LWDQoxxKNHvfhjrEG8C8wBbMdYUeBppVyo8ft3RUJrUW7KQzyqSLnVj104881VtkEtQ9cEcV0ndlnUQLXDpu2bh2nlztX6EAIDveQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/kJpuUOcK7BREH6uN3WoCov9wUdvhasOpMn1ghDUWA8b51mlVmc-nYUCNM85ShNAQiWccx8XxLwofYLfdXlXNX3OYluHO65KWVOnvlw=rj-w940-h605-l80']",1 290 000,"109.8m² de surface, 4 pièces, 2 chambres, 2 salles d'eau, Interphone, Cave, Digicode, Gardien",E,E,"PARIS XIV - DENFERT ROCHEREAU - 4/5 PIECES EN PARFAIT ETAT My Home Connexion est ravi de vous présenter en exclusivité cet appartement de 4/5 pièces au coeur d'un secteur privilégié, à 2 pas de de la place Denfert Rochereau, de Montparnasse, de divers espaces verts, des transports comme de tout Pari"
38501245,https://immobilier.lefigaro.fr/annonces/annonce-38501245.html,https://lh3.googleusercontent.com/eGFZvijtjs89ydnH_tvuzXV1vCYwc4ZFA9AGMyAGsskn-bOAouMDYSXv3gdbm9gd0FMJ5fzHfNJ5vzVf4fTcvZYgfLYD6KvlNwKhqw=rj-w940-h605-l80,1 290 000,"110m² de surface, 5 pièces, 3 chambres, Exposition Ouest-Est, Ascenseur",Non communiqué,Non communiqué,"17è quartier et rue de Courcelles, dans immeuble pierre de taille, ce 5 pièces vous attend avec : entrée galerie, double séjour de 36M, 3 chambres de 13 à 16m, cuisien séparée, salle de bain, salle d'eau, 1 wc, possible 2. Parquet, moulures, cheminée. DPE D. Proximité commerces& transports. Votre co"
61915974,https://immobilier.lefigaro.fr/annonces/annonce-61915974.html,"['https://lh3.googleusercontent.com/TncxamIDgSTjeADG807Q2I2B4z5zYt7dVkoJzPSstQ2QtLcd_iL4BrjgKQ2WLKxwhfaDgv2FYA5xb7eew8vj2QoGFJ3b7mmHV0vjCZk=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/7NdrBGNMF55HCosEfl5EpVGPXilwBYrwYnqLoHeECPHSfCS4gqo3zOpZixp4pttkGY3cpqNeIo7ZbIsRBqtsN7aONyLCSpRwc3qc=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/QxnbAmGYfljkIZfUTmq45LYyWpdjJPRmPCCypAEPZUkQXCcQuMmRoMBGGgqlLq2bxe8cy_LAAjumdIk8tACf2MvGXJ0T29ITJRrRpA=rj-w940-h605-l80']",1 290 000,"84.81m² de surface, 3 pièces, 2 chambres, Ascenseur, Cave",F,F,"Rue Cassette, à proximité immédiate du Jardin du Luxembourg, au deuxième étage avec ascenseur, un appartement d'une surface de 84,81 m² loi Carrez baigné de lumière. Cet appartement traversant au calme absolu se compose de : une entrée, un beau double séjour, une cuisine, deux chambres, une salle d"
57749954,https://immobilier.lefigaro.fr/annonces/annonce-57749954.html,"['https://lh3.googleusercontent.com/ujNlrbWuhiB5kc83nSkkvgfnIaoPwwFVt7joQgdNARmnSWVfwHjlqxQroGjbtxWwSqyzJJN7EzjCQ7FHu5Nnb71FXv03TWMWe8kEQQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/IsiauOPE6ATnkQzf7kqOulJlwUXHXE9adrfnP-ilCVzFwKa-dcSRb27062eY4U0elqsJ_erEBxpS489XqfwzDSHqnUoeiuR_yVLVnfA=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/BiyozdvZ2t3PbTm00q5TQkUlDvlKHSypH1amFrhC5l9Gi05XZh6zcnfLmrhlQ9th7VA3hSItTvkHpJGoV1IOJWVQMiJW0oWtc2ix4w=rj-w940-h605-l80']",1 290 000,"105.4m² de surface, 3 pièces, 2 chambres, 1 salle de bain, Exposition Nord-Est",E,E,"Immeuble semi-récent aux parties communes très bien entretenues, avec gardienne, à une adresse prestigieuse proche des Invalides, appartement de 105,4m2 au calme, au rez-de-jardin. Entrée, vaste séjour sur jardin, cuisine ouverte, suite parentale avec salle de bains et dressing, chambre, toilettes s"
61660344,https://immobilier.lefigaro.fr/annonces/annonce-61660344.html,"['https://lh3.googleusercontent.com/iC4vJGTnx5AE_3R61gH8qCsFeT5OLglUqyvunz0ExyQB3aXM8VimxVCItxOrTDMAO-xt1grXjQ5HksDrOHYvQVb4nKHduGBRqz2XXQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/1WNsxnHpkLzK2TZjSETlxyjTbjeLEB-XJF2YIuz7UmuQXQ8dy-b_WRKnsCfPmOjaLcxDFt_ctRAoHDdLBd6aEfsNZY2Ts53Fb0IW1A=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/DLO-HyB_f3-GdDBFwPn6AjF1OjvwyRiwkxrB02mEw_AcbfBiXboKfdxrosxf90Ionc9T27zfVvmWpMps7S6kXVoj_u2P_ltp9ppPh2M=rj-w940-h605-l80']",1 290 000,"48m² de surface, 3 pièces, 1 chambre, 1 salle d'eau, Exposition Ouest, Ascenseur",C,A,"Paris 6ème, Place de Furstenberg, rue de l'EchaudéIDEAL PROJETS IMMOBILIERS vous propose ce 2/3 pièces au 4ème étage avec ascenseur dans un immeuble ancien de standing.Cet appartement d'exception comprend une entrée, une cuisine séparée entièrement équipée haut de gamme, un double séjour avec 3 "
63216352,https://immobilier.lefigaro.fr/annonces/annonce-63216352.html,"['https://lh3.googleusercontent.com/DmoBdKm5VCoibB18eNozlXgQUJQmo2I0xaPUsb_iQEGyDsE5eHhQ9-DRXdYcOoDfna3WuYmNhiW22UCH15z7eR9R-vbFRrq6ZC35Og=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/GG6yI14huGYKheC9DiaH7uSWkm3EMsiGDGbTnegeAwVU8IGP_5jBpqDZV1s9MHmnTrnjiBoa_BQaWX98z809uaYFHVUbldejlSrw=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/ZmBoUJOgUFDO9cQoRjDA2PLE26TpzEnthzv5PNbJ-8HEOx2HCToG2W0P9ajdo9U5PYPxFn8xtA-Kfp_ODTyFujk3_uIebt-U9YRm=rj-w940-h605-l80']",1 294 000,"122m² de surface, 4 pièces, 3 chambres, 1 salle de bain, gaz, Exposition Ouest, Ascenseur, Balcon, Cave, Cheminée",E,E,"La première néo-agence internationale pratiquant des honoraires réduits vous présente :Situé à deux pas des commerces et transports, superbe appartement familial refait à neuf au 2ème étage par ascenseur d'une superficie de 121,6m2 loi carrez (123m2 au sol).Vous serez séduit par les volumes "
62966536,https://immobilier.lefigaro.fr/annonces/annonce-62966536.html,"['https://lh3.googleusercontent.com/6eiI2Q4P8PKZuiZMH7GMiTVTh1QXLEvP-hEAa7C6WpUKqitTRSH-ZC_i-RmKoafdxpfU5Tp_s7PKR1Wcbe95tlY6vHjBqI9EYCNqIw=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/DVJt0InFNaGK5QBS6cATK8vbBz5aVSK1iG4q4_qTzEKIW_j4xt-nbwjn5aZtl8ZavTzEk0mOPPSJyLA-esysXulYs5xDtFz4q2PZ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/Aq93VTB4iEPU533JUt4RzY_dk3A9O5D46YMRZw8WRy-E_4KfBeYK1yOT30xKAuJ_VrHSxja-X8I2bc6lVoOPuhawAUrp1hy6sveJzrg=rj-w940-h605-l80']",1 295 000,"105m² de surface, 5 pièces, 3 chambres, 2 salles de bain, Ascenseur, Balcon, Cave",F,E,"EXCLUSIVITE PARISEARCHDans un bel immeuble ancien en pierre de taille, au 7ème étage avec ascenseur, un bel appartement lumineux de 105,67m2 au sol (96,73m2 loi Carrez) avec une très grande hauteur sous plafond.Il se compose, au premier niveau,  d'une grande pièce de vie avec un  balcon filant, "
52342516,https://immobilier.lefigaro.fr/annonces/annonce-52342516.html,"['https://lh3.googleusercontent.com/9t8RC-hDGlJZeSbC6xsC3QvHQD2FLhAXvixz_25xnYUKShD6cON2CFLU5Ps-3hY0MtnKv_35IDRc4xf9xo1m6RWXSrPvNaqB31hEmQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/z-QLn89Q2n4MN38vGJ3T9J9Jr0bmO-kqUVwd5uXFIgQtSOMUrmAUTeb74IhDtyZ1R9H89EjQPxJFtabQUGiDu95INyiDAyQgOgrZIA=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/hHGjnLQgR3kipTshvL8ZgMv2rH1HfYjv-V3lftWeKOFwo6fgnDlhLf4FHSzeIazDV7bvdpv0gjCRnQsLY3iuTpP8T3lw-GPJUsPL=rj-w940-h605-l80']",1 295 000,"118.16m² de surface, 4 pièces, 3 chambres, 1 salle de bain, gaz, Ascenseur, Cave, Digicode, Gardien",E,E,"L'Adresse Les Abesses vous présente ce charmant duplex, atypique et lumineux de 118m² (128,02 au sol) situé avenue de Wagram. A rénover. A deux pas de la place des ternes, au sixième et septième étage avec ascenseur, dans une copropriété bien entretenue avec gardien. Immeuble pierre de taille. L'app"
57058520,https://immobilier.lefigaro.fr/annonces/annonce-57058520.html,"['https://lh3.googleusercontent.com/Ivy7sXoYjU7wrP8mrJHVIRc3Kzrjw_fxX92RsNz7qBGbFakwThtRpfbEM1ahvXM_CAHXHbGXhKzsExlPaWbS2VCLcjgdlprnN5-l=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/uBuwqcbBCiw7-yy-0ZbucP5UYe5RF-yFwVl2kfxv-do6lM7liQlkLt3-7AL5gIBlARuXuTXSH6RLYyz9AACScu7OlGJOignrS79ofQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/XDdCE-ziOAg2x5iWo3iqexCP3neRb72OtUsP3-sn0gSCHefXedZRj9HtQ9pOhiA6LygpqmL2DvKO7iMfygVjqHZPH13_q9clAlhB4Zs=rj-w940-h605-l80']",1 295 000,"70.53m² de surface, 3 pièces, 2 chambres, 1 salle d'eau, chauffage électrique",E,B,"Au calme et lumineux, au deuxième étage d'un immeuble ancien, un appartement sans vis-à-vis, rénové de 70.50m2 Loi carrez offrant 45m2 de séjour, deux chambres, une salle de bains, un water closet. Charme garanti!Loi Alur : Mandat n°17361 - Honoraires à la charge du vendeur - Nombre de lots da"
62047908,https://immobilier.lefigaro.fr/annonces/annonce-62047908.html,"['https://lh3.googleusercontent.com/aQ56VHrSko-g9U8_AuQ3drBwjO-iIpIVK0bnVS2XY3YHIPOMjfxsQ-AhQocrc0KavimJrHhHcmRt7D4T4993S8OfoEmpJ9sKva0zmQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/_Vf0HFYRUmEIa8cliwe2Z9ozdUEWa94A6Q_JbQToGSO-dKOOMLGqwBhpq98vJqgLOvcbTycBBftBStSiMH5pPP0ADma_vBB_M7x1dw=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/eoYHlxNySa7xqKpOjSXZz64_wKx_4_JEjMqiokpx0AdR2SmeWu2LUW3h8mCe4aSuOiGONx9Kqg1GEBEr4xT2ZNnRTFFr1WNwgbWMz5o=rj-w940-h605-l80']",1 290 000,"107.33m² de surface, 5 pièces, 3 chambres, 1 salle de bain, Exposition Ouest-Est, Ascenseur, Interphone, Cave, Cheminée",E,E,"PARIS 3ème - SAINTE-AVOYE / ETIENNE MARCEL APPARTEMENT D'ANGLE 5 PIÈCES EN ETAGE ELEVE AVEC ASCENSEURA deux pas du métro Etienne Marcel, dans un immeuble haussmannien parfaitement tenu, au 5ème étage par ascenseur, bel appartement d'angle lumineux de 5 pièces, avec fort potentiel, d'une surface to"
62602426,https://immobilier.lefigaro.fr/annonces/annonce-62602426.html,"['https://lh3.googleusercontent.com/LLsyANN71wyHBPe3J9mVdiKqPpYvMcTFLesrjV5A1lYTw77oh0qso0zP0xM9kD_291Ambh2FjisjAjnmrcUJ5Bq5UcfUr2tDNbmXvg=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/Wa4lNFGbf07hS7mHy2wJI_cQHTjMmjQ9YUvvcDpQpiZ6sctCd6-cOWG9or0WSlYNSQuEPd7xzDU2-e1lWzK2ztInkWWOUtAK5m4p=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/rJMoQ4u6d3j__5vHLiNdl9bQ9A0PawjgSWTp0qIt2PDoUnR6Jkx_dlYjzPnJFVhvpKZ2UKLbJudDrQyUJ0LjVgA3n6_Vy17-_riktg=rj-w940-h605-l80']",1 295 000,"78.32m² de surface, 4 pièces, 2 chambres, 1 salle d'eau, gaz, Exposition Ouest-Est, Cheminée, Alarme",E,E,"Au cœur du Marais, à quelques pas des commerces de la rue de Bretagne, au sein d’un bel immeuble ancien se situe au premier étage ce très bel appartement entièrement rénové de 81m² de surface habitable.Baigné de lumière grâce à son exposition Est-Ouest, ce bien se compose d'une entrée, d'une piè"
63205132,https://immobilier.lefigaro.fr/annonces/annonce-63205132.html,"['https://lh3.googleusercontent.com/hGxbcb6_oxn2S0z6ZnexWqSMjJ_6dCoA-BtgNdbCN41l7YADaJ-OX6T2N-Pk6ZaK6Kqw5w_dBGtpzEIzhq18ThVv0vwAeexISNISCvQ=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/dV6os3dkpZCj63Hr71DdEb_k7y-bATEHU3vE9BTrEDMD3SIeOxBs9x52_C8-IJRAN0suY0Gi3lVT0xeAJ2MKBLdjOYdsLq9vRrzqZA=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/8inFZkFc7h_NCcB_92mz23IwIN_5a_RK4JApK5mDmauer5fxg_wgTB9NnnUKrKzNjtuv-hDCeL0y_eAWWIpwCnYgh62kq7fT-fJSdA=rj-w940-h605-l80']",1 290 000,"123.68m² de surface, 413m² de terrain, 4 pièces, 2 chambres",E,E,"Appartement t4 quartier du marais paris 4ème 123,68 m² Vente notariale interactive : Mise à prix : "
62155340,https://immobilier.lefigaro.fr/annonces/annonce-62155340.html,"['https://lh3.googleusercontent.com/Gv873GyWq0lJy28sw-daVbPx_Xyyy87F8dShd9Sc-KMbKKFpKykyrwuZeofNY_AjMEdl5rhSpmIJKYv0o9ndiMR2Ww2cShJduePRWw=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/MoKKWb9dKTWRDN8QBunn4NCPOOdtYJ4mLhECyskwtqfgFdsy8H1FydLObj2W_h-rBNUk9D3lxjjEEk3FPk05ksGEzQYmt3jk8kMTvA=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/Fg4rcgtHUySeVa8jBj3pbCIXcBEF7IarWvrlc-wSeat2UiZm40lbSWcGAK0Ku36b5YwNhmCGXGDFlELJO0kLP4zvja4evTpfmgIkvg=rj-w940-h605-l80']",1 295 000,"115m² de surface, 5 pièces, 4 chambres, 2 salles de bain",D,D,Paris XII  - Appartement familial 4 chambres avec TerrasseEngel&Völkers vous propose cet appartement traversant de 115m² (Carrez) avec terrasse végétalisée de 22m² dans une immeuble de standing construit en 2000 par un architecte de renom (François Lerault).Situé dans une impasse piétonne et cal
62487642,https://immobilier.lefigaro.fr/annonces/annonce-62487642.html,"['https://lh3.googleusercontent.com/51JdmXe0uNTfCvmQMkb-6Ml1k2KvruewENGeYdcs_oRpf9VnaXsdqmHJKL1bXdxP6Af3CWC84qRIKiZC-hNEU9ipnZiqc46ab5O6tA=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/Zjs8jNw8ySgnxXeo8pUk0wk4APBnLHyu7YYWV7PRPD9B8Z0hoafmfQQCbD7DucxZott7cjeUbgyqg5GdRpszh6WIIo6Ju6fAEA1E=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/9xLTDePkN-4W6T02KYkz6M8OZxMJA-SiJxWRFrJFZKw1SJyhgz54dPEMCrBLtfwZ9oqoeZTLn40ye08h4XgJ93PRDjKBPrQwgFCF_XE=rj-w940-h605-l80']",1 295 000,"108m² de surface, 4 pièces, 3 chambres, 1 salle de bain, Exposition Sud, Ascenseur, Interphone, Cave, Digicode",F,E,"Villiers  Square's International vous propose Cet appartement niché au quatrième étage d'un charmant immeuble datant de 1900, vous séduira dès le premier regard. Baigné de lumière naturelle, et exposé plein Sud, il offre un espace de vie généreux, ensoleillé, avec un séjour et une salle à manger de "
62960986,https://immobilier.lefigaro.fr/annonces/annonce-62960986.html,"['https://lh3.googleusercontent.com/EtUmFJf7CnTysMJ4j4KTe_fDlnfVGWOyaBR1K2NnywZQb4H70y_wZXqkxWlMKv1is1P2I7DQs7C1I_5Eo6Inz6JWFy2Sh_QR7w0EFg=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/wrfgwKNGo_dxgxo3nOYHJU9WJYCMfx--m0iL6HOkGF2lcdlvKwMqQcO5N8SSDGWmgwCcVK0YlKnjstnUy83BMRlxznSQMUmXztvLfA=rj-w940-h605-l80', 'https://lh3.googleusercontent.com/eabfZkys09KcSJsRwUzztAQrCHcY34swsJXvK6BTrd4yTo_ibFZpsjsqXVS2pm7R6_FElxxgRZlbecmjXuEORXOHNOmrnoKQ7pTcXGs=rj-w940-h605-l80']",1 295 000,"150m² de surface, 6 pièces, 3 chambres, 3 salles de bain, Exposition Sud, Ascenseur, Balcon, Terrasse, Interphone, Box, Garage, Gardien, Alarme",D,B,"Rue Olivier de Serres , quartier SAINT LAMBERT dans le 15 ème arrondissement, à deux pas du métro Convention et de la rue de VAUGIRARD (250 mètres) dans un quartier très recherché proche tous commerces et écoles (3 marchés/semaine), le Cabinet BR immobilier a le plaisir de vous présenter son coup de"
